logtime,scenario_time,type,module,address,value
2866.660722,0,version,,,1.4.5
2866.661233,0,scenario_path,,,includes/scenarios/transparency_transparent.txt
2866.661687,0,seed_value,communications,,28
2866.661703,0,seed_output,communications,,DXE892
2866.661769,0,seed_value,communications,,30
2866.661776,0,seed_output,communications,,RZJ909
2866.661818,0,seed_value,communications,,31
2866.661824,0,seed_output,communications,,APD620
2866.661868,0,seed_value,communications,,33
2866.661874,0,seed_output,communications,,SFU347
2866.661916,0,seed_value,communications,,35
2866.661921,0,seed_output,communications,,RKY252
2866.661961,0,seed_value,communications,,36
2866.661966,0,seed_output,communications,,KBA410
2866.662008,0,seed_value,communications,,38
2866.662013,0,seed_output,communications,,UNN115
2866.66205,0,seed_value,communications,,39
2866.662055,0,seed_output,communications,,GIM033
2866.662092,0,seed_value,communications,,40
2866.662097,0,seed_output,communications,,OSQ034
2866.662136,0,seed_value,communications,,42
2866.662141,0,seed_output,communications,,UDA433
2866.662177,0,seed_value,communications,,43
2866.662182,0,seed_output,communications,,BJW275
2866.6622,0,seed_value,communications,,26
2866.662204,0,seed_output,communications,,129.671447
2866.662216,0,seed_value,communications,,27
2866.662221,0,seed_output,communications,,126.806419
2866.662231,0,seed_value,communications,,28
2866.662235,0,seed_output,communications,,111.275758
2866.662244,0,seed_value,communications,,29
2866.662248,0,seed_output,communications,,123.895453
2867.701489,0,dialog,,,OpenMATB end
2867.727341,0.000281,aoi,sysmon,foreground,"(0, 1140.0, 576, 600.0)"
2867.727383,0.000281,aoi,sysmon,overdue,"(0, 1140.0, 576, 600.0)"
2867.741679,0.000281,aoi,sysmon,task_title,"(0, 1200.0, 576, 1140.0)"
2867.741843,0.000281,aoi,sysmon,automode,"(244.8, 658.5, 331.2, 628.5)"
2867.743487,0.000281,aoi,sysmon,scale1,"(47.6352, 951.0, 84.84479999999999, 681.0)"
2867.745103,0.000281,aoi,sysmon,scale2,"(157.0752, 951.0, 194.2848, 681.0)"
2867.74546,0.000281,aoi,sysmon,scale3,"(266.5152, 951.0, 303.7248, 681.0)"
2867.747178,0.000281,aoi,sysmon,scale4,"(375.95519999999993, 951.0, 413.16479999999996, 681.0)"
2867.74873,0.000281,aoi,sysmon,light1,"(46.54079999999999, 1075.2, 195.3792, 1005.0)"
2867.750762,0.000281,aoi,sysmon,light2,"(265.42080000000004, 1075.2, 414.2592000000001, 1005.0)"
2867.750795,0.000281,parameter,sysmon,title,System monitoring
2867.750803,0.000281,parameter,sysmon,taskplacement,topleft
2867.750808,0.000281,parameter,sysmon,taskupdatetime,200
2867.750815,0.000281,parameter,sysmon,taskfeedback-overdue-active,0
2867.750822,0.000281,parameter,sysmon,taskfeedback-overdue-color,"(241, 100, 100, 255)"
2867.750827,0.000281,parameter,sysmon,taskfeedback-overdue-delayms,2000
2867.750832,0.000281,parameter,sysmon,taskfeedback-overdue-blinkdurationms,1000
2867.750837,0.000281,parameter,sysmon,taskfeedback-overdue-_nexttoggletime,0
2867.750842,0.000281,parameter,sysmon,taskfeedback-overdue-_is_visible,0
2867.750848,0.000281,parameter,sysmon,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x7e47f00f6050>
2867.750856,0.000281,parameter,sysmon,alerttimeout,10000
2867.750861,0.000281,parameter,sysmon,automaticsolver,0
2867.750866,0.000281,parameter,sysmon,automaticsolverdelay,1000
2867.75087,0.000281,parameter,sysmon,displayautomationstate,1
2867.750875,0.000281,parameter,sysmon,allowanykey,0
2867.750879,0.000281,parameter,sysmon,allowmanualoverride,0
2867.750884,0.000281,parameter,sysmon,feedbackduration,1500
2867.750889,0.000281,parameter,sysmon,feedbacks-positive-active,1
2867.750893,0.000281,parameter,sysmon,feedbacks-positive-color,"(142, 219, 176, 255)"
2867.750899,0.000281,parameter,sysmon,feedbacks-negative-active,1
2867.750904,0.000281,parameter,sysmon,feedbacks-negative-color,"(241, 100, 100, 255)"
2867.750909,0.000281,parameter,sysmon,lights-1-name,F5
2867.750914,0.000281,parameter,sysmon,lights-1-failure,0
2867.750918,0.000281,parameter,sysmon,lights-1-default,on
2867.750922,0.000281,parameter,sysmon,lights-1-oncolor,"(142, 219, 176, 255)"
2867.750927,0.000281,parameter,sysmon,lights-1-key,F5
2867.750932,0.000281,parameter,sysmon,lights-1-on,1
2867.750936,0.000281,parameter,sysmon,lights-1-_failuretimer,
2867.750941,0.000281,parameter,sysmon,lights-1-_onfailure,0
2867.750945,0.000281,parameter,sysmon,lights-1-_milliresponsetime,0
2867.750952,0.000281,parameter,sysmon,lights-1-_freezetimer,
2867.750957,0.000281,parameter,sysmon,lights-1-widget,<core.widgets.light.Light object at 0x7e47f00b5ae0>
2867.750962,0.000281,parameter,sysmon,lights-2-name,F6
