logtime,scenario_time,type,module,address,value
882.928381,0,version,,,1.4.5
882.928463,0,scenario_path,,,includes/scenarios/transparency_opaque.txt
882.928843,0,seed_value,communications,,15
882.928853,0,seed_output,communications,,GAQ023
882.928906,0,seed_value,communications,,17
882.928913,0,seed_output,communications,,QNZ454
882.928956,0,seed_value,communications,,18
882.928961,0,seed_output,communications,,FDV753
882.929009,0,seed_value,communications,,20
882.929014,0,seed_output,communications,,XVZ241
882.929059,0,seed_value,communications,,22
882.929066,0,seed_output,communications,,EHA972
882.929109,0,seed_value,communications,,24
882.929115,0,seed_output,communications,,WMS232
882.92918,0,seed_value,communications,,25
882.929188,0,seed_output,communications,,MYA347
882.929234,0,seed_value,communications,,27
882.92924,0,seed_output,communications,,UPW443
882.929282,0,seed_value,communications,,28
882.929288,0,seed_output,communications,,DXE892
882.929307,0,seed_value,communications,,13
882.929311,0,seed_output,communications,,115.511246
882.929324,0,seed_value,communications,,14
882.929328,0,seed_output,communications,,111.098028
882.92934,0,seed_value,communications,,15
882.929344,0,seed_output,communications,,135.992022
882.929356,0,seed_value,communications,,16
882.92936,0,seed_output,communications,,118.48416
883.971771,0,dialog,,,OpenMATB end
884.000672,0.000281,aoi,sysmon,foreground,"(0, 1140.0, 576, 600.0)"
884.000719,0.000281,aoi,sysmon,overdue,"(0, 1140.0, 576, 600.0)"
884.015697,0.000281,aoi,sysmon,task_title,"(0, 1200.0, 576, 1140.0)"
884.015877,0.000281,aoi,sysmon,automode,"(244.8, 658.5, 331.2, 628.5)"
884.017839,0.000281,aoi,sysmon,scale1,"(43.2, 951.0, 100.80000000000001, 681.0)"
884.019675,0.000281,aoi,sysmon,scale2,"(187.2, 951.0, 244.79999999999998, 681.0)"
884.020074,0.000281,aoi,sysmon,scale3,"(331.2, 951.0, 388.8, 681.0)"
884.021889,0.000281,aoi,sysmon,scale4,"(475.2, 951.0, 532.8, 681.0)"
884.023705,0.000281,aoi,sysmon,light1,"(28.799999999999997, 1086.0, 259.2, 1005.0)"
884.025833,0.000281,aoi,sysmon,light2,"(316.8, 1086.0, 547.2, 1005.0)"
884.025865,0.000281,parameter,sysmon,title,System monitoring
884.025873,0.000281,parameter,sysmon,taskplacement,topleft
884.025879,0.000281,parameter,sysmon,taskupdatetime,200
884.025886,0.000281,parameter,sysmon,taskfeedback-overdue-active,0
884.025893,0.000281,parameter,sysmon,taskfeedback-overdue-color,"(241, 100, 100, 255)"
884.025899,0.000281,parameter,sysmon,taskfeedback-overdue-delayms,2000
884.025904,0.000281,parameter,sysmon,taskfeedback-overdue-blinkdurationms,1000
884.025909,0.000281,parameter,sysmon,taskfeedback-overdue-_nexttoggletime,0
884.025913,0.000281,parameter,sysmon,taskfeedback-overdue-_is_visible,0
884.025919,0.000281,parameter,sysmon,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x7a98fd22bd60>
884.025927,0.000281,parameter,sysmon,alerttimeout,10000
884.025933,0.000281,parameter,sysmon,automaticsolver,0
884.025937,0.000281,parameter,sysmon,automaticsolverdelay,1000
884.025943,0.000281,parameter,sysmon,displayautomationstate,1
884.025948,0.000281,parameter,sysmon,allowanykey,0
884.025953,0.000281,parameter,sysmon,allowmanualoverride,0
884.025958,0.000281,parameter,sysmon,feedbackduration,1500
884.025963,0.000281,parameter,sysmon,feedbacks-positive-active,1
884.025968,0.000281,parameter,sysmon,feedbacks-positive-color,"(142, 219, 176, 255)"
884.025974,0.000281,parameter,sysmon,feedbacks-negative-active,1
884.025979,0.000281,parameter,sysmon,feedbacks-negative-color,"(241, 100, 100, 255)"
884.025984,0.000281,parameter,sysmon,lights-1-name,F5
884.025989,0.000281,parameter,sysmon,lights-1-failure,0
884.025994,0.000281,parameter,sysmon,lights-1-default,on
884.025999,0.000281,parameter,sysmon,lights-1-oncolor,"(142, 219, 176, 255)"
884.026004,0.000281,parameter,sysmon,lights-1-key,F5
884.026009,0.000281,parameter,sysmon,lights-1-on,1
884.026013,0.000281,parameter,sysmon,lights-1-_failuretimer,
884.026018,0.000281,parameter,sysmon,lights-1-_onfailure,0
884.026022,0.000281,parameter,sysmon,lights-1-_milliresponsetime,0
884.026028,0.000281,parameter,sysmon,lights-1-_freezetimer,
884.026033,0.000281,parameter,sysmon,lights-1-widget,<core.widgets.light.Light object at 0x7a98dad1de40>
884.026039,0.000281,parameter,sysmon,lights-2-name,F6
884.026045,0.000281,parameter,sysmon,lights-2-failure,0
884.026049,0.000281,parameter,sysmon,lights-2-default,off
884.026054,0.000281,parameter,sysmon,lights-2-oncolor,"(241, 100, 100, 255)"
884.026059,0.000281,parameter,sysmon,lights-2-key,F6
884.026065,0.000281,parameter,sysmon,lights-2-on,0
884.026069,0.000281,parameter,sysmon,lights-2-_failuretimer,
884.026074,0.000281,parameter,sysmon,lights-2-_onfailure,0
