logtime,scenario_time,type,module,address,value
939.480479,0,version,,,1.4.5
939.48056,0,scenario_path,,,includes/scenarios/transparency_transparent.txt
939.480901,0,seed_value,communications,,16
939.480912,0,seed_output,communications,,LPP463
939.480964,0,seed_value,communications,,17
939.48097,0,seed_output,communications,,QNZ454
939.481015,0,seed_value,communications,,18
939.481021,0,seed_output,communications,,FDV753
939.481069,0,seed_value,communications,,20
939.481076,0,seed_output,communications,,XVZ241
939.481123,0,seed_value,communications,,22
939.481129,0,seed_output,communications,,EHA972
939.481175,0,seed_value,communications,,24
939.481181,0,seed_output,communications,,WMS232
939.481226,0,seed_value,communications,,25
939.481231,0,seed_output,communications,,MYA347
939.481302,0,seed_value,communications,,27
939.481309,0,seed_output,communications,,UPW443
939.481353,0,seed_value,communications,,28
939.481359,0,seed_output,communications,,DXE892
939.481404,0,seed_value,communications,,30
939.48141,0,seed_output,communications,,RZJ909
939.481454,0,seed_value,communications,,31
939.48146,0,seed_output,communications,,APD620
939.481478,0,seed_value,communications,,14
939.481483,0,seed_output,communications,,111.098028
939.481496,0,seed_value,communications,,15
939.481501,0,seed_output,communications,,135.992022
939.481514,0,seed_value,communications,,16
939.481518,0,seed_output,communications,,118.48416
939.48153,0,seed_value,communications,,17
939.481534,0,seed_output,communications,,123.137533
941.035463,0,dialog,,,OpenMATB end
941.063243,0.008047,aoi,sysmon,foreground,"(0, 1140.0, 576, 600.0)"
941.063279,0.008047,aoi,sysmon,overdue,"(0, 1140.0, 576, 600.0)"
941.081548,0.008047,aoi,sysmon,task_title,"(0, 1200.0, 576, 1140.0)"
941.08173,0.008047,aoi,sysmon,automode,"(244.8, 658.5, 331.2, 628.5)"
941.083727,0.008047,aoi,sysmon,scale1,"(43.2, 951.0, 100.80000000000001, 681.0)"
941.08579,0.008047,aoi,sysmon,scale2,"(187.2, 951.0, 244.79999999999998, 681.0)"
941.086214,0.008047,aoi,sysmon,scale3,"(331.2, 951.0, 388.8, 681.0)"
941.088177,0.008047,aoi,sysmon,scale4,"(475.2, 951.0, 532.8, 681.0)"
941.090232,0.008047,aoi,sysmon,light1,"(28.799999999999997, 1086.0, 259.2, 1005.0)"
941.092088,0.008047,aoi,sysmon,light2,"(316.8, 1086.0, 547.2, 1005.0)"
941.092112,0.008047,parameter,sysmon,title,System monitoring
941.09212,0.008047,parameter,sysmon,taskplacement,topleft
941.092125,0.008047,parameter,sysmon,taskupdatetime,200
941.092132,0.008047,parameter,sysmon,taskfeedback-overdue-active,0
941.092138,0.008047,parameter,sysmon,taskfeedback-overdue-color,"(241, 100, 100, 255)"
941.092144,0.008047,parameter,sysmon,taskfeedback-overdue-delayms,2000
941.092152,0.008047,parameter,sysmon,taskfeedback-overdue-blinkdurationms,1000
941.092157,0.008047,parameter,sysmon,taskfeedback-overdue-_nexttoggletime,0
941.092162,0.008047,parameter,sysmon,taskfeedback-overdue-_is_visible,0
941.092167,0.008047,parameter,sysmon,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x7dad149d2170>
941.092175,0.008047,parameter,sysmon,alerttimeout,10000
941.09218,0.008047,parameter,sysmon,automaticsolver,0
941.092185,0.008047,parameter,sysmon,automaticsolverdelay,1000
941.092189,0.008047,parameter,sysmon,displayautomationstate,1
941.092194,0.008047,parameter,sysmon,allowanykey,0
941.092199,0.008047,parameter,sysmon,allowmanualoverride,0
941.092204,0.008047,parameter,sysmon,feedbackduration,1500
941.092209,0.008047,parameter,sysmon,feedbacks-positive-active,1
941.092214,0.008047,parameter,sysmon,feedbacks-positive-color,"(142, 219, 176, 255)"
941.092219,0.008047,parameter,sysmon,feedbacks-negative-active,1
941.092224,0.008047,parameter,sysmon,feedbacks-negative-color,"(241, 100, 100, 255)"
941.09223,0.008047,parameter,sysmon,lights-1-name,F5
941.092235,0.008047,parameter,sysmon,lights-1-failure,0
941.09224,0.008047,parameter,sysmon,lights-1-default,on
941.092244,0.008047,parameter,sysmon,lights-1-oncolor,"(142, 219, 176, 255)"
941.092249,0.008047,parameter,sysmon,lights-1-key,F5
941.092256,0.008047,parameter,sysmon,lights-1-on,1
941.092261,0.008047,parameter,sysmon,lights-1-_failuretimer,
941.092266,0.008047,parameter,sysmon,lights-1-_onfailure,0
941.09227,0.008047,parameter,sysmon,lights-1-_milliresponsetime,0
941.092275,0.008047,parameter,sysmon,lights-1-_freezetimer,
941.09228,0.008047,parameter,sysmon,lights-1-widget,<core.widgets.light.Light object at 0x7dad14991ae0>
941.092286,0.008047,parameter,sysmon,lights-2-name,F6
941.092291,0.008047,parameter,sysmon,lights-2-failure,0
941.092296,0.008047,parameter,sysmon,lights-2-default,off
941.0923,0.008047,parameter,sysmon,lights-2-oncolor,"(241, 100, 100, 255)"
941.092305,0.008047,parameter,sysmon,lights-2-key,F6
941.09231,0.008047,parameter,sysmon,lights-2-on,0
941.092315,0.008047,parameter,sysmon,lights-2-_failuretimer,
941.092319,0.008047,parameter,sysmon,lights-2-_onfailure,0
941.092324,0.008047,parameter,sysmon,lights-2-_milliresponsetime,0
941.092328,0.008047,parameter,sysmon,lights-2-_freezetimer,
941.092332,0.008047,parameter,sysmon,lights-2-widget,<core.widgets.light.Light object at 0x7dad1494ea70>
941.092339,0.008047,parameter,sysmon,scales-1-name,F1
941.092344,0.008047,parameter,sysmon,scales-1-failure,0
941.092348,0.008047,parameter,sysmon,scales-1-side,0
941.092353,0.008047,parameter,sysmon,scales-1-key,F1
941.092357,0.008047,parameter,sysmon,scales-1-_failuretimer,
