logtime,scenario_time,type,module,address,value
1193.65311,0,version,,,1.4.5
1193.653186,0,scenario_path,,,includes/scenarios/transparency_transparent.txt
1193.653521,0,seed_value,communications,,21
1193.653531,0,seed_output,communications,,FNW647
1193.65358,0,seed_value,communications,,23
1193.653586,0,seed_output,communications,,YJC094
1193.653631,0,seed_value,communications,,25
1193.653637,0,seed_output,communications,,MYA347
1193.653681,0,seed_value,communications,,27
1193.653687,0,seed_output,communications,,UPW443
1193.653727,0,seed_value,communications,,28
1193.653732,0,seed_output,communications,,DXE892
1193.653774,0,seed_value,communications,,30
1193.65378,0,seed_output,communications,,RZJ909
1193.653819,0,seed_value,communications,,31
1193.653823,0,seed_output,communications,,APD620
1193.653864,0,seed_value,communications,,33
1193.653869,0,seed_output,communications,,SFU347
1193.653886,0,seed_value,communications,,19
1193.65389,0,seed_output,communications,,127.636649
1193.653903,0,seed_value,communications,,20
1193.653907,0,seed_output,communications,,134.263551
1193.653917,0,seed_value,communications,,21
1193.653921,0,seed_output,communications,,112.783535
1193.653931,0,seed_value,communications,,22
1193.653935,0,seed_output,communications,,135.788072
1194.751971,0,dialog,,,OpenMATB end
1194.781244,0.00026,aoi,sysmon,foreground,"(0, 1140.0, 576, 600.0)"
1194.781285,0.00026,aoi,sysmon,overdue,"(0, 1140.0, 576, 600.0)"
1194.795741,0.00026,aoi,sysmon,task_title,"(0, 1200.0, 576, 1140.0)"
1194.795904,0.00026,aoi,sysmon,automode,"(244.8, 658.5, 331.2, 628.5)"
1194.797793,0.00026,aoi,sysmon,scale1,"(43.2, 951.0, 100.80000000000001, 681.0)"
1194.799594,0.00026,aoi,sysmon,scale2,"(187.2, 951.0, 244.79999999999998, 681.0)"
1194.799993,0.00026,aoi,sysmon,scale3,"(331.2, 951.0, 388.8, 681.0)"
1194.801796,0.00026,aoi,sysmon,scale4,"(475.2, 951.0, 532.8, 681.0)"
1194.803548,0.00026,aoi,sysmon,light1,"(28.799999999999997, 1086.0, 259.2, 1005.0)"
1194.805546,0.00026,aoi,sysmon,light2,"(316.8, 1086.0, 547.2, 1005.0)"
1194.805578,0.00026,parameter,sysmon,title,System monitoring
1194.805586,0.00026,parameter,sysmon,taskplacement,topleft
1194.805592,0.00026,parameter,sysmon,taskupdatetime,200
1194.8056,0.00026,parameter,sysmon,taskfeedback-overdue-active,0
1194.805606,0.00026,parameter,sysmon,taskfeedback-overdue-color,"(241, 100, 100, 255)"
1194.805612,0.00026,parameter,sysmon,taskfeedback-overdue-delayms,2000
1194.805617,0.00026,parameter,sysmon,taskfeedback-overdue-blinkdurationms,1000
1194.805623,0.00026,parameter,sysmon,taskfeedback-overdue-_nexttoggletime,0
1194.805627,0.00026,parameter,sysmon,taskfeedback-overdue-_is_visible,0
1194.805635,0.00026,parameter,sysmon,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x7200c7566590>
1194.805642,0.00026,parameter,sysmon,alerttimeout,10000
1194.805647,0.00026,parameter,sysmon,automaticsolver,0
1194.805652,0.00026,parameter,sysmon,automaticsolverdelay,1000
1194.805657,0.00026,parameter,sysmon,displayautomationstate,1
1194.805662,0.00026,parameter,sysmon,allowanykey,0
1194.805666,0.00026,parameter,sysmon,allowmanualoverride,0
1194.805671,0.00026,parameter,sysmon,feedbackduration,1500
1194.805677,0.00026,parameter,sysmon,feedbacks-positive-active,1
1194.805682,0.00026,parameter,sysmon,feedbacks-positive-color,"(142, 219, 176, 255)"
1194.805688,0.00026,parameter,sysmon,feedbacks-negative-active,1
1194.805692,0.00026,parameter,sysmon,feedbacks-negative-color,"(241, 100, 100, 255)"
1194.805698,0.00026,parameter,sysmon,lights-1-name,F5
1194.805703,0.00026,parameter,sysmon,lights-1-failure,0
1194.805708,0.00026,parameter,sysmon,lights-1-default,on
1194.805712,0.00026,parameter,sysmon,lights-1-oncolor,"(142, 219, 176, 255)"
1194.805718,0.00026,parameter,sysmon,lights-1-key,F5
1194.805722,0.00026,parameter,sysmon,lights-1-on,1
1194.805727,0.00026,parameter,sysmon,lights-1-_failuretimer,
1194.805732,0.00026,parameter,sysmon,lights-1-_onfailure,0
1194.805737,0.00026,parameter,sysmon,lights-1-_milliresponsetime,0
1194.805744,0.00026,parameter,sysmon,lights-1-_freezetimer,
1194.80575,0.00026,parameter,sysmon,lights-1-widget,<core.widgets.light.Light object at 0x7200c7545ae0>
1194.805756,0.00026,parameter,sysmon,lights-2-name,F6
1194.80576,0.00026,parameter,sysmon,lights-2-failure,0
1194.805765,0.00026,parameter,sysmon,lights-2-default,off
1194.80577,0.00026,parameter,sysmon,lights-2-oncolor,"(241, 100, 100, 255)"
1194.805775,0.00026,parameter,sysmon,lights-2-key,F6
1194.80578,0.00026,parameter,sysmon,lights-2-on,0
1194.805785,0.00026,parameter,sysmon,lights-2-_failuretimer,
1194.80579,0.00026,parameter,sysmon,lights-2-_onfailure,0
1194.805795,0.00026,parameter,sysmon,lights-2-_milliresponsetime,0
1194.805799,0.00026,parameter,sysmon,lights-2-_freezetimer,
1194.805804,0.00026,parameter,sysmon,lights-2-widget,<core.widgets.light.Light object at 0x7200c7502a70>
1194.80581,0.00026,parameter,sysmon,scales-1-name,F1
1194.805815,0.00026,parameter,sysmon,scales-1-failure,0
1194.80582,0.00026,parameter,sysmon,scales-1-side,0
1194.805824,0.00026,parameter,sysmon,scales-1-key,F1
1194.805829,0.00026,parameter,sysmon,scales-1-_failuretimer,
1194.805834,0.00026,parameter,sysmon,scales-1-_onfailure,0
1194.805838,0.00026,parameter,sysmon,scales-1-_milliresponsetime,0
1194.805843,0.00026,parameter,sysmon,scales-1-_freezetimer,
1194.805847,0.00026,parameter,sysmon,scales-1-_pos,5
1194.805853,0.00026,parameter,sysmon,scales-1-_zone,0
1194.805859,0.00026,parameter,sysmon,scales-1-_feedbacktimer,
1194.805864,0.00026,parameter,sysmon,scales-1-_feedbacktype,
1194.805869,0.00026,parameter,sysmon,scales-1-widget,<core.widgets.scale.Scale object at 0x7200c7549b10>
1194.805875,0.00026,parameter,sysmon,scales-2-name,F2
1194.80588,0.00026,parameter,sysmon,scales-2-failure,0
1194.805897,0.00026,parameter,sysmon,scales-2-side,0
1194.805905,0.00026,parameter,sysmon,scales-2-key,F2
1194.805911,0.00026,parameter,sysmon,scales-2-_failuretimer,
1194.805916,0.00026,parameter,sysmon,scales-2-_onfailure,0
1194.805921,0.00026,parameter,sysmon,scales-2-_milliresponsetime,0
1194.805926,0.00026,parameter,sysmon,scales-2-_freezetimer,
1194.805931,0.00026,parameter,sysmon,scales-2-_pos,5
1194.805936,0.00026,parameter,sysmon,scales-2-_zone,0
1194.80594,0.00026,parameter,sysmon,scales-2-_feedbacktimer,
1194.805945,0.00026,parameter,sysmon,scales-2-_feedbacktype,
1194.80595,0.00026,parameter,sysmon,scales-2-widget,<core.widgets.scale.Scale object at 0x7200c7549840>
1194.805956,0.00026,parameter,sysmon,scales-3-name,F3
1194.805961,0.00026,parameter,sysmon,scales-3-failure,0
1194.805967,0.00026,parameter,sysmon,scales-3-side,0
1194.805971,0.00026,parameter,sysmon,scales-3-key,F3
1194.805976,0.00026,parameter,sysmon,scales-3-_failuretimer,
1194.80598,0.00026,parameter,sysmon,scales-3-_onfailure,0
1194.805985,0.00026,parameter,sysmon,scales-3-_milliresponsetime,0
1194.80599,0.00026,parameter,sysmon,scales-3-_freezetimer,
1194.805995,0.00026,parameter,sysmon,scales-3-_pos,5
1194.806,0.00026,parameter,sysmon,scales-3-_zone,0
1194.806004,0.00026,parameter,sysmon,scales-3-_feedbacktimer,
1194.806009,0.00026,parameter,sysmon,scales-3-_feedbacktype,
1194.806014,0.00026,parameter,sysmon,scales-3-widget,<core.widgets.scale.Scale object at 0x7200c75446d0>
1194.806019,0.00026,parameter,sysmon,scales-4-name,F4
1194.806024,0.00026,parameter,sysmon,scales-4-failure,0
1194.806029,0.00026,parameter,sysmon,scales-4-side,0
1194.806034,0.00026,parameter,sysmon,scales-4-key,F4
1194.806038,0.00026,parameter,sysmon,scales-4-_failuretimer,
1194.806043,0.00026,parameter,sysmon,scales-4-_onfailure,0
1194.806048,0.00026,parameter,sysmon,scales-4-_milliresponsetime,0
1194.806052,0.00026,parameter,sysmon,scales-4-_freezetimer,
1194.806057,0.00026,parameter,sysmon,scales-4-_pos,5
1194.806062,0.00026,parameter,sysmon,scales-4-_zone,0
1194.806067,0.00026,parameter,sysmon,scales-4-_feedbacktimer,
1194.806072,0.00026,parameter,sysmon,scales-4-_feedbacktype,
1194.806076,0.00026,parameter,sysmon,scales-4-widget,<core.widgets.scale.Scale object at 0x7200c7547580>
1194.806739,0.00026,state,sysmon,"foreground, visibility",1
1194.807764,0.00026,state,sysmon,"overdue, visibility",1
1194.810448,0.00026,state,sysmon,"foreground, visibility",0
1194.810472,0.00026,state,sysmon,"overdue, visibility",0
1194.810487,0.00026,event,sysmon,self,start
1195.354188,0.00026,dialog,,,Warning end
1195.35434,0.000448,seed_value,sysmon,,22
1195.354351,0.000448,seed_output,sysmon,,-1
1195.354367,0.000448,seed_value,sysmon,,23
1195.354372,0.000448,seed_output,sysmon,,1
1195.354385,0.000448,seed_value,sysmon,,24
1195.35439,0.000448,seed_output,sysmon,,1
1195.354402,0.000448,seed_value,sysmon,,25
1195.354406,0.000448,seed_output,sysmon,,1
1195.36235,0.000448,state,sysmon,"automode, text",MANUAL
1195.362443,0.000448,state,sysmon,"scale1, arrow",4
1195.362461,0.000448,state,sysmon,"scale2, arrow",6
1195.362472,0.000448,state,sysmon,"scale3, arrow",6
1195.362482,0.000448,state,sysmon,"scale4, arrow",6
1195.362647,0.000448,aoi,track,foreground,"(576, 1140.0, 1248, 600.0)"
1195.362672,0.000448,aoi,track,overdue,"(576, 1140.0, 1248, 600.0)"
1195.366228,0.000448,aoi,track,task_title,"(576, 1200.0, 1248, 1140.0)"
1195.366396,0.000448,aoi,track,automode,"(775.9200000000001, 687.0, 876.72, 657.0)"
1195.36654,0.000448,aoi,track,reticle,"(696.0, 1086.0, 1128.0, 654.0)"
1195.36656,0.000448,parameter,track,title,Tracking
1195.366567,0.000448,parameter,track,taskplacement,topmid
1195.366572,0.000448,parameter,track,taskupdatetime,20
1195.366579,0.000448,parameter,track,taskfeedback-overdue-active,0
1195.366584,0.000448,parameter,track,taskfeedback-overdue-color,"(241, 100, 100, 255)"
1195.366589,0.000448,parameter,track,taskfeedback-overdue-delayms,2000
1195.366594,0.000448,parameter,track,taskfeedback-overdue-blinkdurationms,1000
1195.366599,0.000448,parameter,track,taskfeedback-overdue-_nexttoggletime,0
1195.366603,0.000448,parameter,track,taskfeedback-overdue-_is_visible,0
1195.366608,0.000448,parameter,track,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x7200c7586200>
1195.366614,0.000448,parameter,track,cursorcolor,"(50, 50, 50, 255)"
1195.36662,0.000448,parameter,track,cursorcoloroutside,"(241, 100, 100, 255)"
1195.366625,0.000448,parameter,track,automaticsolver,0
1195.36663,0.000448,parameter,track,displayautomationstate,1
1195.366634,0.000448,parameter,track,targetproportion,0.25
1195.366639,0.000448,parameter,track,joystickforce,1
1195.366643,0.000448,parameter,track,inverseaxis,0
1195.366647,0.000448,parameter,track,keyboardcontrol,0
1195.366855,0.000448,state,track,"foreground, visibility",1
1195.366916,0.000448,state,track,"overdue, visibility",1
1195.367518,0.000448,state,track,"foreground, visibility",0
1195.367547,0.000448,state,track,"overdue, visibility",0
1195.367558,0.000448,event,track,self,start
1195.367669,0.013789,performance,track,cursor_in_target,1
1195.367678,0.013789,performance,track,center_deviation,0.0
1195.368042,0.013789,state,track,"automode, text",MANUAL
1195.368137,0.013789,state,track,"reticle, cursor_relative","(1.7279712001439997, 2.073550233958317)"
1195.36815,0.013789,state,track,"reticle, cursor_proportional","(0.003999933333666666, 0.004799884800829438)"
1195.368184,0.013789,event,communications,voicegender,male
1195.3762,0.022223,event,communications,voiceidiom,english
1195.376404,0.022427,aoi,communications,foreground,"(0, 540.0, 614, 0.0)"
1195.376431,0.022427,aoi,communications,overdue,"(0, 540.0, 614, 0.0)"
1195.378683,0.022427,aoi,communications,task_title,"(0, 600.0, 614, 540.0)"
1195.378841,0.022427,aoi,communications,automode,"(260.95, 144.0, 353.04999999999995, 114.0)"
1195.38644,0.022427,aoi,communications,callsign,"(0, 540.0, 614, 0.0)"
1195.386483,0.022427,seed_value,communications,,19
1195.38649,0.022427,seed_output,communications,,0
1195.394379,0.022427,state,communications,"radio_NAV_1, selected",1
1195.394402,0.022427,aoi,communications,radio_NAV_1,"(0, 388.8, 614, 345.6)"
1195.397471,0.022427,aoi,communications,radio_NAV_2,"(0, 329.4, 614, 286.2)"
1195.399589,0.022427,aoi,communications,radio_COM_1,"(0, 270.0, 614, 226.8)"
1195.401739,0.022427,aoi,communications,radio_COM_2,"(0, 210.60000000000002, 614, 167.4)"
1195.401765,0.022427,parameter,communications,title,Communications
1195.401774,0.022427,parameter,communications,taskplacement,bottomleft
1195.40178,0.022427,parameter,communications,taskupdatetime,80
1195.401788,0.022427,parameter,communications,taskfeedback-overdue-active,0
1195.401795,0.022427,parameter,communications,taskfeedback-overdue-color,"(241, 100, 100, 255)"
1195.401801,0.022427,parameter,communications,taskfeedback-overdue-delayms,2000
1195.401807,0.022427,parameter,communications,taskfeedback-overdue-blinkdurationms,1000
1195.401812,0.022427,parameter,communications,taskfeedback-overdue-_nexttoggletime,0
1195.401819,0.022427,parameter,communications,taskfeedback-overdue-_is_visible,0
1195.401825,0.022427,parameter,communications,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x7200c7569db0>
1195.401834,0.022427,parameter,communications,callsignregex,[A-Z][A-Z][A-Z]\d\d\d
1195.401839,0.022427,parameter,communications,owncallsign,FNW647
1195.401845,0.022427,parameter,communications,othercallsign,"['YJC094', 'MYA347', 'DXE892', 'APD620', 'SFU347']"
1195.401851,0.022427,parameter,communications,othercallsignnumber,5
1195.401857,0.022427,parameter,communications,airbandminMhz,108.0
1195.401864,0.022427,parameter,communications,airbandmaxMhz,137.0
1195.401869,0.022427,parameter,communications,airbandminvariationMhz,5
1195.401875,0.022427,parameter,communications,airbandmaxvariationMhz,6
1195.40188,0.022427,parameter,communications,voicegender,male
1195.401885,0.022427,parameter,communications,voiceidiom,english
1195.401892,0.022427,parameter,communications,radioprompt,
1195.401897,0.022427,parameter,communications,maxresponsedelay,20000
1195.401902,0.022427,parameter,communications,promptlist,"['NAV_1', 'NAV_2', 'COM_1', 'COM_2']"
1195.401908,0.022427,parameter,communications,automaticsolver,0
1195.401914,0.022427,parameter,communications,displayautomationstate,1
1195.401919,0.022427,parameter,communications,feedbackduration,1500
1195.401925,0.022427,parameter,communications,feedbacks-positive-active,0
1195.401931,0.022427,parameter,communications,feedbacks-positive-color,"(142, 219, 176, 255)"
1195.401937,0.022427,parameter,communications,feedbacks-negative-active,0
1195.401942,0.022427,parameter,communications,feedbacks-negative-color,"(241, 100, 100, 255)"
1195.401949,0.022427,parameter,communications,keys-selectradioup,UP
1195.401954,0.022427,parameter,communications,keys-selectradiodown,DOWN
1195.40196,0.022427,parameter,communications,keys-tunefrequencyup,RIGHT
1195.401965,0.022427,parameter,communications,keys-tunefrequencydown,LEFT
1195.40197,0.022427,parameter,communications,keys-validateresponse,ENTER
1195.401976,0.022427,parameter,communications,radios-0-name,NAV_1
1195.401981,0.022427,parameter,communications,radios-0-currentfreq,127.6
1195.401987,0.022427,parameter,communications,radios-0-targetfreq,
1195.401993,0.022427,parameter,communications,radios-0-pos,0
1195.401998,0.022427,parameter,communications,radios-0-response_time,0
1195.402003,0.022427,parameter,communications,radios-0-is_active,1
1195.40201,0.022427,parameter,communications,radios-0-is_prompting,0
1195.402016,0.022427,parameter,communications,radios-0-_feedbacktimer,
1195.402021,0.022427,parameter,communications,radios-0-_feedbacktype,
1195.402027,0.022427,parameter,communications,radios-0-widget,<core.widgets.radio.Radio object at 0x7200c4e112a0>
1195.402033,0.022427,parameter,communications,radios-1-name,NAV_2
1195.402039,0.022427,parameter,communications,radios-1-currentfreq,134.3
