logtime,scenario_time,type,module,address,value
1033.559171,0,version,,,1.4.5
1033.559256,0,scenario_path,,,includes/scenarios/transparency_transparent.txt
1033.559612,0,seed_value,communications,,18
1033.559623,0,seed_output,communications,,FDV753
1033.559678,0,seed_value,communications,,20
1033.559684,0,seed_output,communications,,XVZ241
1033.559731,0,seed_value,communications,,22
1033.559737,0,seed_output,communications,,EHA972
1033.559783,0,seed_value,communications,,24
1033.559789,0,seed_output,communications,,WMS232
1033.559833,0,seed_value,communications,,25
1033.559839,0,seed_output,communications,,MYA347
1033.559884,0,seed_value,communications,,27
1033.55989,0,seed_output,communications,,UPW443
1033.559955,0,seed_value,communications,,28
1033.559963,0,seed_output,communications,,DXE892
1033.560057,0,seed_value,communications,,30
1033.560065,0,seed_output,communications,,RZJ909
1033.560111,0,seed_value,communications,,31
1033.560117,0,seed_output,communications,,APD620
1033.560137,0,seed_value,communications,,16
1033.560142,0,seed_output,communications,,118.48416
1033.560156,0,seed_value,communications,,17
1033.56016,0,seed_output,communications,,123.137533
1033.560172,0,seed_value,communications,,18
1033.560176,0,seed_output,communications,,113.256681
1033.560187,0,seed_value,communications,,19
1033.560192,0,seed_output,communications,,127.636649
1034.814494,0,dialog,,,OpenMATB end
1034.84202,0.00807,aoi,sysmon,foreground,"(0, 1140.0, 576, 600.0)"
1034.842059,0.00807,aoi,sysmon,overdue,"(0, 1140.0, 576, 600.0)"
1034.857037,0.00807,aoi,sysmon,task_title,"(0, 1200.0, 576, 1140.0)"
1034.85722,0.00807,aoi,sysmon,automode,"(244.8, 658.5, 331.2, 628.5)"
1034.85914,0.00807,aoi,sysmon,scale1,"(43.2, 951.0, 100.80000000000001, 681.0)"
1034.861133,0.00807,aoi,sysmon,scale2,"(187.2, 951.0, 244.79999999999998, 681.0)"
1034.861561,0.00807,aoi,sysmon,scale3,"(331.2, 951.0, 388.8, 681.0)"
1034.863402,0.00807,aoi,sysmon,scale4,"(475.2, 951.0, 532.8, 681.0)"
1034.865397,0.00807,aoi,sysmon,light1,"(28.799999999999997, 1086.0, 259.2, 1005.0)"
1034.867228,0.00807,aoi,sysmon,light2,"(316.8, 1086.0, 547.2, 1005.0)"
1034.867253,0.00807,parameter,sysmon,title,System monitoring
1034.867261,0.00807,parameter,sysmon,taskplacement,topleft
1034.867267,0.00807,parameter,sysmon,taskupdatetime,200
1034.867274,0.00807,parameter,sysmon,taskfeedback-overdue-active,0
1034.86728,0.00807,parameter,sysmon,taskfeedback-overdue-color,"(241, 100, 100, 255)"
1034.867286,0.00807,parameter,sysmon,taskfeedback-overdue-delayms,2000
1034.867291,0.00807,parameter,sysmon,taskfeedback-overdue-blinkdurationms,1000
1034.867298,0.00807,parameter,sysmon,taskfeedback-overdue-_nexttoggletime,0
1034.867302,0.00807,parameter,sysmon,taskfeedback-overdue-_is_visible,0
1034.867308,0.00807,parameter,sysmon,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x7870daaaa380>
1034.867315,0.00807,parameter,sysmon,alerttimeout,10000
1034.86732,0.00807,parameter,sysmon,automaticsolver,0
1034.867325,0.00807,parameter,sysmon,automaticsolverdelay,1000
1034.86733,0.00807,parameter,sysmon,displayautomationstate,1
1034.867335,0.00807,parameter,sysmon,allowanykey,0
1034.86734,0.00807,parameter,sysmon,allowmanualoverride,0
1034.867344,0.00807,parameter,sysmon,feedbackduration,1500
1034.86735,0.00807,parameter,sysmon,feedbacks-positive-active,1
1034.867354,0.00807,parameter,sysmon,feedbacks-positive-color,"(142, 219, 176, 255)"
1034.86736,0.00807,parameter,sysmon,feedbacks-negative-active,1
1034.867365,0.00807,parameter,sysmon,feedbacks-negative-color,"(241, 100, 100, 255)"
1034.867388,0.00807,parameter,sysmon,lights-1-name,F5
1034.867397,0.00807,parameter,sysmon,lights-1-failure,0
1034.867402,0.00807,parameter,sysmon,lights-1-default,on
1034.867407,0.00807,parameter,sysmon,lights-1-oncolor,"(142, 219, 176, 255)"
1034.867412,0.00807,parameter,sysmon,lights-1-key,F5
1034.867417,0.00807,parameter,sysmon,lights-1-on,1
1034.867424,0.00807,parameter,sysmon,lights-1-_failuretimer,
1034.867429,0.00807,parameter,sysmon,lights-1-_onfailure,0
1034.867434,0.00807,parameter,sysmon,lights-1-_milliresponsetime,0
