logtime,scenario_time,type,module,address,value
49645.721539,0,version,,,1.4.5
49645.722118,0,scenario_path,,,includes/scenarios/transparency_transparent.txt
49645.722559,0,seed_value,communications,,6
49645.72257,0,seed_output,communications,,ZSC740
49645.722623,0,seed_value,communications,,8
49645.722631,0,seed_output,communications,,HLM230
49645.722675,0,seed_value,communications,,10
49645.722681,0,seed_output,communications,,SBN790
49645.722723,0,seed_value,communications,,12
49645.722729,0,seed_output,communications,,PIV852
49645.722771,0,seed_value,communications,,14
49645.722776,0,seed_output,communications,,DTW834
49645.722819,0,seed_value,communications,,16
49645.722824,0,seed_output,communications,,LPP463
49645.722874,0,seed_value,communications,,17
49645.722881,0,seed_output,communications,,QNZ454
49645.722923,0,seed_value,communications,,18
49645.722929,0,seed_output,communications,,FDV753
49645.722946,0,seed_value,communications,,4
49645.72295,0,seed_output,communications,,114.845395
49645.722963,0,seed_value,communications,,5
49645.722967,0,seed_output,communications,,126.064149
49645.722977,0,seed_value,communications,,6
49645.722981,0,seed_output,communications,,131.006862
49645.722992,0,seed_value,communications,,7
49645.722996,0,seed_output,communications,,117.39115
49646.762514,0,dialog,,,OpenMATB end
49646.796593,0.000265,aoi,sysmon,foreground,"(0, 1140.0, 576, 600.0)"
49646.796633,0.000265,aoi,sysmon,overdue,"(0, 1140.0, 576, 600.0)"
49646.813841,0.000265,aoi,sysmon,task_title,"(0, 1200.0, 576, 1140.0)"
49646.814018,0.000265,aoi,sysmon,automode,"(244.8, 658.5, 331.2, 628.5)"
49646.815909,0.000265,aoi,sysmon,scale1,"(43.2, 951.0, 100.80000000000001, 681.0)"
49646.817734,0.000265,aoi,sysmon,scale2,"(187.2, 951.0, 244.79999999999998, 681.0)"
49646.818093,0.000265,aoi,sysmon,scale3,"(331.2, 951.0, 388.8, 681.0)"
49646.819831,0.000265,aoi,sysmon,scale4,"(475.2, 951.0, 532.8, 681.0)"
49646.82157,0.000265,aoi,sysmon,light1,"(28.799999999999997, 1086.0, 259.2, 1005.0)"
49646.82371,0.000265,aoi,sysmon,light2,"(316.8, 1086.0, 547.2, 1005.0)"
49646.82374,0.000265,parameter,sysmon,title,System monitoring
49646.823748,0.000265,parameter,sysmon,taskplacement,topleft
49646.823753,0.000265,parameter,sysmon,taskupdatetime,200
49646.82376,0.000265,parameter,sysmon,taskfeedback-overdue-active,0
49646.823766,0.000265,parameter,sysmon,taskfeedback-overdue-color,"(241, 100, 100, 255)"
