logtime,scenario_time,type,module,address,value
1154.26899,0,version,,,1.4.5
1154.269068,0,scenario_path,,,includes/scenarios/transparency_transparent.txt
1154.269339,0,seed_value,communications,,20
1154.269348,0,seed_output,communications,,XVZ241
1154.269397,0,seed_value,communications,,22
1154.269404,0,seed_output,communications,,EHA972
1154.26945,0,seed_value,communications,,24
1154.269456,0,seed_output,communications,,WMS232
1154.269495,0,seed_value,communications,,25
1154.2695,0,seed_output,communications,,MYA347
1154.269541,0,seed_value,communications,,27
1154.269546,0,seed_output,communications,,UPW443
1154.269583,0,seed_value,communications,,28
1154.269588,0,seed_output,communications,,DXE892
1154.269627,0,seed_value,communications,,30
1154.269632,0,seed_output,communications,,RZJ909
1154.269668,0,seed_value,communications,,31
1154.269673,0,seed_output,communications,,APD620
1154.269712,0,seed_value,communications,,33
1154.269718,0,seed_output,communications,,SFU347
1154.269734,0,seed_value,communications,,18
1154.269738,0,seed_output,communications,,113.256681
1154.26975,0,seed_value,communications,,19
1154.269754,0,seed_output,communications,,127.636649
1154.269784,0,seed_value,communications,,20
1154.269791,0,seed_output,communications,,134.263551
1154.269803,0,seed_value,communications,,21
1154.269808,0,seed_output,communications,,112.783535
1155.269086,0,dialog,,,OpenMATB end
1155.294272,0.000306,aoi,sysmon,foreground,"(0, 1140.0, 576, 600.0)"
1155.294313,0.000306,aoi,sysmon,overdue,"(0, 1140.0, 576, 600.0)"
1155.310269,0.000306,aoi,sysmon,task_title,"(0, 1200.0, 576, 1140.0)"
1155.310443,0.000306,aoi,sysmon,automode,"(244.8, 658.5, 331.2, 628.5)"
1155.31244,0.000306,aoi,sysmon,scale1,"(43.2, 951.0, 100.80000000000001, 681.0)"
1155.314349,0.000306,aoi,sysmon,scale2,"(187.2, 951.0, 244.79999999999998, 681.0)"
1155.314747,0.000306,aoi,sysmon,scale3,"(331.2, 951.0, 388.8, 681.0)"
1155.316696,0.000306,aoi,sysmon,scale4,"(475.2, 951.0, 532.8, 681.0)"
1155.318618,0.000306,aoi,sysmon,light1,"(28.799999999999997, 1086.0, 259.2, 1005.0)"
1155.320667,0.000306,aoi,sysmon,light2,"(316.8, 1086.0, 547.2, 1005.0)"
1155.320698,0.000306,parameter,sysmon,title,System monitoring
1155.320707,0.000306,parameter,sysmon,taskplacement,topleft
1155.320713,0.000306,parameter,sysmon,taskupdatetime,200
1155.320721,0.000306,parameter,sysmon,taskfeedback-overdue-active,0
1155.320728,0.000306,parameter,sysmon,taskfeedback-overdue-color,"(241, 100, 100, 255)"
1155.320736,0.000306,parameter,sysmon,taskfeedback-overdue-delayms,2000
1155.320741,0.000306,parameter,sysmon,taskfeedback-overdue-blinkdurationms,1000
1155.320747,0.000306,parameter,sysmon,taskfeedback-overdue-_nexttoggletime,0
1155.320752,0.000306,parameter,sysmon,taskfeedback-overdue-_is_visible,0
1155.320758,0.000306,parameter,sysmon,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x7afc28406680>
1155.320767,0.000306,parameter,sysmon,alerttimeout,10000
1155.320772,0.000306,parameter,sysmon,automaticsolver,0
1155.320777,0.000306,parameter,sysmon,automaticsolverdelay,1000
1155.320783,0.000306,parameter,sysmon,displayautomationstate,1
1155.320788,0.000306,parameter,sysmon,allowanykey,0
1155.320793,0.000306,parameter,sysmon,allowmanualoverride,0
1155.320798,0.000306,parameter,sysmon,feedbackduration,1500
