logtime,scenario_time,type,module,address,value
1577.772837,0,version,,,1.4.5
1577.772921,0,scenario_path,,,includes/scenarios/transparency_transparent.txt
1577.773213,0,seed_value,communications,,23
1577.773225,0,seed_output,communications,,YJC094
1577.773273,0,seed_value,communications,,25
1577.77328,0,seed_output,communications,,MYA347
1577.773323,0,seed_value,communications,,27
1577.773329,0,seed_output,communications,,UPW443
1577.773367,0,seed_value,communications,,28
1577.773372,0,seed_output,communications,,DXE892
1577.773413,0,seed_value,communications,,30
1577.773419,0,seed_output,communications,,RZJ909
1577.773456,0,seed_value,communications,,31
1577.773462,0,seed_output,communications,,APD620
1577.773501,0,seed_value,communications,,33
1577.773507,0,seed_output,communications,,SFU347
1577.773546,0,seed_value,communications,,35
1577.773552,0,seed_output,communications,,RKY252
1577.773617,0,seed_value,communications,,36
1577.773624,0,seed_output,communications,,KBA410
1577.773642,0,seed_value,communications,,21
1577.773647,0,seed_output,communications,,112.783535
1577.773659,0,seed_value,communications,,22
1577.773663,0,seed_output,communications,,135.788072
1577.773674,0,seed_value,communications,,23
1577.773678,0,seed_output,communications,,134.821092
1577.773688,0,seed_value,communications,,24
1577.773692,0,seed_output,communications,,128.657947
1578.728385,0,dialog,,,OpenMATB end
1578.763806,0.008312,aoi,sysmon,foreground,"(0, 1140.0, 576, 600.0)"
1578.763845,0.008312,aoi,sysmon,overdue,"(0, 1140.0, 576, 600.0)"
1578.783461,0.008312,aoi,sysmon,task_title,"(0, 1200.0, 576, 1140.0)"
1578.783708,0.008312,aoi,sysmon,automode,"(244.8, 658.5, 331.2, 628.5)"
1578.786296,0.008312,aoi,sysmon,scale1,"(47.6352, 951.0, 84.84479999999999, 681.0)"
1578.790937,0.008312,aoi,sysmon,scale2,"(157.0752, 951.0, 194.2848, 681.0)"
1578.791272,0.008312,aoi,sysmon,scale3,"(266.5152, 951.0, 303.7248, 681.0)"
1578.793072,0.008312,aoi,sysmon,scale4,"(375.95519999999993, 951.0, 413.16479999999996, 681.0)"
1578.794823,0.008312,aoi,sysmon,light1,"(46.54079999999999, 1075.2, 195.3792, 1005.0)"
1578.796423,0.008312,aoi,sysmon,light2,"(265.42080000000004, 1075.2, 414.2592000000001, 1005.0)"
1578.796446,0.008312,parameter,sysmon,title,System monitoring
1578.796454,0.008312,parameter,sysmon,taskplacement,topleft
1578.796459,0.008312,parameter,sysmon,taskupdatetime,200
1578.796466,0.008312,parameter,sysmon,taskfeedback-overdue-active,0
1578.796472,0.008312,parameter,sysmon,taskfeedback-overdue-color,"(241, 100, 100, 255)"
1578.796479,0.008312,parameter,sysmon,taskfeedback-overdue-delayms,2000
1578.796484,0.008312,parameter,sysmon,taskfeedback-overdue-blinkdurationms,1000
1578.796489,0.008312,parameter,sysmon,taskfeedback-overdue-_nexttoggletime,0
1578.796494,0.008312,parameter,sysmon,taskfeedback-overdue-_is_visible,0
1578.7965,0.008312,parameter,sysmon,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x77a1ef73be20>
1578.796507,0.008312,parameter,sysmon,alerttimeout,10000
1578.796511,0.008312,parameter,sysmon,automaticsolver,0
1578.796516,0.008312,parameter,sysmon,automaticsolverdelay,1000
1578.79652,0.008312,parameter,sysmon,displayautomationstate,1
1578.796525,0.008312,parameter,sysmon,allowanykey,0
1578.796529,0.008312,parameter,sysmon,allowmanualoverride,0
1578.796534,0.008312,parameter,sysmon,feedbackduration,1500
1578.796539,0.008312,parameter,sysmon,feedbacks-positive-active,1
1578.796544,0.008312,parameter,sysmon,feedbacks-positive-color,"(142, 219, 176, 255)"
1578.796549,0.008312,parameter,sysmon,feedbacks-negative-active,1
1578.796554,0.008312,parameter,sysmon,feedbacks-negative-color,"(241, 100, 100, 255)"
1578.79656,0.008312,parameter,sysmon,lights-1-name,F5
1578.796565,0.008312,parameter,sysmon,lights-1-failure,0
1578.796569,0.008312,parameter,sysmon,lights-1-default,on
1578.796573,0.008312,parameter,sysmon,lights-1-oncolor,"(142, 219, 176, 255)"
1578.79658,0.008312,parameter,sysmon,lights-1-key,F5
1578.796585,0.008312,parameter,sysmon,lights-1-on,1
1578.796589,0.008312,parameter,sysmon,lights-1-_failuretimer,
1578.796593,0.008312,parameter,sysmon,lights-1-_onfailure,0
1578.796597,0.008312,parameter,sysmon,lights-1-_milliresponsetime,0
1578.796603,0.008312,parameter,sysmon,lights-1-_freezetimer,
1578.796607,0.008312,parameter,sysmon,lights-1-widget,<core.widgets.light.Light object at 0x77a1ef75ba30>
1578.796614,0.008312,parameter,sysmon,lights-2-name,F6
1578.796619,0.008312,parameter,sysmon,lights-2-failure,0
1578.796623,0.008312,parameter,sysmon,lights-2-default,off
1578.796628,0.008312,parameter,sysmon,lights-2-oncolor,"(241, 100, 100, 255)"
1578.796632,0.008312,parameter,sysmon,lights-2-key,F6
1578.796637,0.008312,parameter,sysmon,lights-2-on,0
1578.796641,0.008312,parameter,sysmon,lights-2-_failuretimer,
1578.796646,0.008312,parameter,sysmon,lights-2-_onfailure,0
1578.79665,0.008312,parameter,sysmon,lights-2-_milliresponsetime,0
1578.796655,0.008312,parameter,sysmon,lights-2-_freezetimer,
1578.796659,0.008312,parameter,sysmon,lights-2-widget,<core.widgets.light.Light object at 0x77a1ef759480>
1578.796665,0.008312,parameter,sysmon,scales-1-name,F1
1578.79667,0.008312,parameter,sysmon,scales-1-failure,0
1578.796674,0.008312,parameter,sysmon,scales-1-side,0
1578.796679,0.008312,parameter,sysmon,scales-1-key,F1
1578.796684,0.008312,parameter,sysmon,scales-1-_failuretimer,
1578.796689,0.008312,parameter,sysmon,scales-1-_onfailure,0
1578.796694,0.008312,parameter,sysmon,scales-1-_milliresponsetime,0
1578.796698,0.008312,parameter,sysmon,scales-1-_freezetimer,
1578.796703,0.008312,parameter,sysmon,scales-1-_pos,5
1578.796707,0.008312,parameter,sysmon,scales-1-_zone,0
1578.796712,0.008312,parameter,sysmon,scales-1-_feedbacktimer,
1578.796716,0.008312,parameter,sysmon,scales-1-_feedbacktype,
1578.796721,0.008312,parameter,sysmon,scales-1-widget,<core.widgets.scale.Scale object at 0x77a1ef73e9e0>
1578.796726,0.008312,parameter,sysmon,scales-2-name,F2
1578.79673,0.008312,parameter,sysmon,scales-2-failure,0
1578.796735,0.008312,parameter,sysmon,scales-2-side,0
1578.79674,0.008312,parameter,sysmon,scales-2-key,F2
1578.796744,0.008312,parameter,sysmon,scales-2-_failuretimer,
1578.796748,0.008312,parameter,sysmon,scales-2-_onfailure,0
1578.796753,0.008312,parameter,sysmon,scales-2-_milliresponsetime,0
1578.796757,0.008312,parameter,sysmon,scales-2-_freezetimer,
1578.796761,0.008312,parameter,sysmon,scales-2-_pos,5
1578.796765,0.008312,parameter,sysmon,scales-2-_zone,0
1578.796769,0.008312,parameter,sysmon,scales-2-_feedbacktimer,
1578.796774,0.008312,parameter,sysmon,scales-2-_feedbacktype,
1578.796778,0.008312,parameter,sysmon,scales-2-widget,<core.widgets.scale.Scale object at 0x77a1ef73e800>
1578.796784,0.008312,parameter,sysmon,scales-3-name,F3
1578.796788,0.008312,parameter,sysmon,scales-3-failure,0
1578.796792,0.008312,parameter,sysmon,scales-3-side,0
1578.796796,0.008312,parameter,sysmon,scales-3-key,F3
1578.796801,0.008312,parameter,sysmon,scales-3-_failuretimer,
1578.796805,0.008312,parameter,sysmon,scales-3-_onfailure,0
1578.796809,0.008312,parameter,sysmon,scales-3-_milliresponsetime,0
1578.796814,0.008312,parameter,sysmon,scales-3-_freezetimer,
1578.796818,0.008312,parameter,sysmon,scales-3-_pos,5
1578.796822,0.008312,parameter,sysmon,scales-3-_zone,0
1578.796827,0.008312,parameter,sysmon,scales-3-_feedbacktimer,
1578.796831,0.008312,parameter,sysmon,scales-3-_feedbacktype,
1578.796835,0.008312,parameter,sysmon,scales-3-widget,<core.widgets.scale.Scale object at 0x77a1ef73d3f0>
1578.796841,0.008312,parameter,sysmon,scales-4-name,F4
1578.796845,0.008312,parameter,sysmon,scales-4-failure,0
1578.79685,0.008312,parameter,sysmon,scales-4-side,0
1578.796854,0.008312,parameter,sysmon,scales-4-key,F4
1578.796858,0.008312,parameter,sysmon,scales-4-_failuretimer,
1578.796862,0.008312,parameter,sysmon,scales-4-_onfailure,0
1578.796867,0.008312,parameter,sysmon,scales-4-_milliresponsetime,0
1578.796871,0.008312,parameter,sysmon,scales-4-_freezetimer,
1578.796876,0.008312,parameter,sysmon,scales-4-_pos,5
1578.79688,0.008312,parameter,sysmon,scales-4-_zone,0
1578.796942,0.008312,parameter,sysmon,scales-4-_feedbacktimer,
1578.796951,0.008312,parameter,sysmon,scales-4-_feedbacktype,
1578.796956,0.008312,parameter,sysmon,scales-4-widget,<core.widgets.scale.Scale object at 0x77a1ef7582b0>
1578.797493,0.008312,state,sysmon,"foreground, visibility",1
1578.797604,0.008312,state,sysmon,"overdue, visibility",1
1578.800285,0.008312,state,sysmon,"foreground, visibility",0
1578.80031,0.008312,state,sysmon,"overdue, visibility",0
1578.800323,0.008312,event,sysmon,self,start
1579.360169,0.008312,dialog,,,Warning end
1579.360347,0.016509,seed_value,sysmon,,24
1579.360358,0.016509,seed_output,sysmon,,1
1579.360373,0.016509,seed_value,sysmon,,25
1579.360379,0.016509,seed_output,sysmon,,1
1579.360391,0.016509,seed_value,sysmon,,26
1579.360396,0.016509,seed_output,sysmon,,-1
1579.360408,0.016509,seed_value,sysmon,,27
1579.360413,0.016509,seed_output,sysmon,,1
1579.366333,0.016509,state,sysmon,"automode, text",MANUAL
1579.366423,0.016509,state,sysmon,"scale1, arrow",6
1579.366438,0.016509,state,sysmon,"scale2, arrow",6
1579.366448,0.016509,state,sysmon,"scale3, arrow",4
1579.366457,0.016509,state,sysmon,"scale4, arrow",6
1579.366653,0.016509,aoi,track,foreground,"(576, 1140.0, 1248, 600.0)"
1579.366682,0.016509,aoi,track,overdue,"(576, 1140.0, 1248, 600.0)"
1579.369749,0.016509,aoi,track,task_title,"(576, 1200.0, 1248, 1140.0)"
1579.36992,0.016509,aoi,track,automode,"(775.9200000000001, 687.0, 876.72, 657.0)"
1579.370038,0.016509,aoi,track,reticle,"(696.0, 1086.0, 1128.0, 654.0)"
1579.370055,0.016509,parameter,track,title,Tracking
1579.370062,0.016509,parameter,track,taskplacement,topmid
1579.370067,0.016509,parameter,track,taskupdatetime,20
1579.370073,0.016509,parameter,track,taskfeedback-overdue-active,0
1579.370078,0.016509,parameter,track,taskfeedback-overdue-color,"(241, 100, 100, 255)"
1579.370082,0.016509,parameter,track,taskfeedback-overdue-delayms,2000
1579.370087,0.016509,parameter,track,taskfeedback-overdue-blinkdurationms,1000
1579.370091,0.016509,parameter,track,taskfeedback-overdue-_nexttoggletime,0
1579.370096,0.016509,parameter,track,taskfeedback-overdue-_is_visible,0
1579.3701,0.016509,parameter,track,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x77a1ef738880>
1579.370107,0.016509,parameter,track,cursorcolor,"(50, 50, 50, 255)"
1579.370112,0.016509,parameter,track,cursorcoloroutside,"(241, 100, 100, 255)"
1579.370117,0.016509,parameter,track,automaticsolver,0
1579.370121,0.016509,parameter,track,displayautomationstate,1
1579.370126,0.016509,parameter,track,targetproportion,0.25
1579.370131,0.016509,parameter,track,joystickforce,1
1579.370135,0.016509,parameter,track,inverseaxis,0
1579.37014,0.016509,parameter,track,keyboardcontrol,0
1579.370333,0.016509,state,track,"foreground, visibility",1
1579.370395,0.016509,state,track,"overdue, visibility",1
1579.370977,0.016509,state,track,"foreground, visibility",0
1579.371017,0.016509,state,track,"overdue, visibility",0
1579.371028,0.016509,event,track,self,start
1579.37111,0.027343,performance,track,cursor_in_target,1
1579.37112,0.027343,performance,track,center_deviation,0.0
1579.371472,0.027343,state,track,"automode, text",MANUAL
1579.371545,0.027343,state,track,"reticle, cursor_relative","(1.7279712001439997, 2.073550233958317)"
1579.371556,0.027343,state,track,"reticle, cursor_proportional","(0.003999933333666666, 0.004799884800829438)"
1579.371627,0.027343,event,communications,voicegender,male
1579.379543,0.035644,event,communications,voiceidiom,english
1579.379761,0.035852,aoi,communications,foreground,"(0, 540.0, 614, 0.0)"
1579.379789,0.035852,aoi,communications,overdue,"(0, 540.0, 614, 0.0)"
1579.381907,0.035852,aoi,communications,task_title,"(0, 600.0, 614, 540.0)"
1579.382062,0.035852,aoi,communications,automode,"(260.95, 144.0, 353.04999999999995, 114.0)"
1579.392803,0.035852,aoi,communications,callsign,"(0, 540.0, 614, 0.0)"
1579.392845,0.035852,seed_value,communications,,21
1579.392852,0.035852,seed_output,communications,,1
1579.397295,0.035852,aoi,communications,radio_NAV_1,"(18.419999999999998, 394.20000000000005, 472.78000000000003, 356.40000000000003)"
1579.400792,0.035852,state,communications,"radio_NAV_2, selected",1
1579.400813,0.035852,aoi,communications,radio_NAV_2,"(18.419999999999998, 340.20000000000005, 472.78000000000003, 302.40000000000003)"
1579.401321,0.035852,aoi,communications,radio_COM_1,"(18.419999999999998, 286.2, 472.78000000000003, 248.4)"
1579.403253,0.035852,aoi,communications,radio_COM_2,"(18.419999999999998, 232.20000000000002, 472.78000000000003, 194.4)"
1579.403277,0.035852,parameter,communications,title,Communications
1579.403286,0.035852,parameter,communications,taskplacement,bottomleft
1579.403292,0.035852,parameter,communications,taskupdatetime,80
1579.403299,0.035852,parameter,communications,taskfeedback-overdue-active,0
1579.403304,0.035852,parameter,communications,taskfeedback-overdue-color,"(241, 100, 100, 255)"
1579.403311,0.035852,parameter,communications,taskfeedback-overdue-delayms,2000
1579.403316,0.035852,parameter,communications,taskfeedback-overdue-blinkdurationms,1000
1579.403323,0.035852,parameter,communications,taskfeedback-overdue-_nexttoggletime,0
1579.403328,0.035852,parameter,communications,taskfeedback-overdue-_is_visible,0
1579.403333,0.035852,parameter,communications,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x77a1ef740730>
1579.403341,0.035852,parameter,communications,callsignregex,[A-Z][A-Z][A-Z]\d\d\d
1579.403346,0.035852,parameter,communications,owncallsign,YJC094
1579.403352,0.035852,parameter,communications,othercallsign,"['MYA347', 'DXE892', 'APD620', 'SFU347', 'KBA410']"
1579.403358,0.035852,parameter,communications,othercallsignnumber,5
1579.403364,0.035852,parameter,communications,airbandminMhz,108.0
1579.403369,0.035852,parameter,communications,airbandmaxMhz,137.0
1579.403375,0.035852,parameter,communications,airbandminvariationMhz,5
1579.403379,0.035852,parameter,communications,airbandmaxvariationMhz,6
1579.403384,0.035852,parameter,communications,voicegender,male
1579.403388,0.035852,parameter,communications,voiceidiom,english
1579.403393,0.035852,parameter,communications,radioprompt,
